Team,Week,Term,Rank,dma_name,dma_id,score,refresh_date
Boston Celtics,2024-04-28 00:00:00,Celtics,14.0,24,2024-05-11,Traverse City-Cadillac MI,540
Boston Celtics,2024-05-05 00:00:00,Celtics,14.0,24,2024-05-11,Traverse City-Cadillac MI,540
Boston Celtics,2024-01-07 00:00:00,Celtics,nan,24,2024-05-11,Peoria-Bloomington IL,675
Boston Celtics,2024-01-21 00:00:00,Celtics,12.0,24,2024-05-11,Peoria-Bloomington IL,675
Boston Celtics,2024-02-11 00:00:00,Celtics,10.0,24,2024-05-11,Peoria-Bloomington IL,675
Boston Celtics,2024-02-18 00:00:00,Celtics,nan,24,2024-05-11,Peoria-Bloomington IL,675
Boston Celtics,2024-02-25 00:00:00,Celtics,nan,24,2024-05-11,Peoria-Bloomington IL,675
Boston Celtics,2024-03-03 00:00:00,Celtics,18.0,24,2024-05-11,Peoria-Bloomington IL,675
Boston Celtics,2024-03-17 00:00:00,Celtics,10.0,24,2024-05-11,Peoria-Bloomington IL,675
Boston Celtics,2024-03-24 00:00:00,Celtics,nan,24,2024-05-11,Peoria-Bloomington IL,675
Boston Celtics,2024-04-07 00:00:00,Celtics,13.0,24,2024-05-11,Peoria-Bloomington IL,675
Boston Celtics,2024-04-14 00:00:00,Celtics,nan,24,2024-05-11,Peoria-Bloomington IL,675
Boston Celtics,2024-04-21 00:00:00,Celtics,20.0,24,2024-05-11,Peoria-Bloomington IL,675
Boston Celtics,2024-04-28 00:00:00,Celtics,18.0,24,2024-05-11,Peoria-Bloomington IL,675
Boston Celtics,2024-05-05 00:00:00,Celtics,20.0,24,2024-05-11,Peoria-Bloomington IL,675
Boston Celtics,2024-01-07 00:00:00,Celtics,8.0,24,2024-05-11,Wichita-Hutchinson KS,678
Boston Celtics,2024-01-21 00:00:00,Celtics,8.0,24,2024-05-11,Wichita-Hutchinson KS,678
Boston Celtics,2024-02-18 00:00:00,Celtics,8.0,24,2024-05-11,Wichita-Hutchinson KS,678
Boston Celtics,2024-03-03 00:00:00,Celtics,15.0,24,2024-05-11,Wichita-Hutchinson KS,678
Boston Celtics,2024-03-10 00:00:00,Celtics,7.0,24,2024-05-11,Wichita-Hutchinson KS,678
Boston Celtics,2024-03-17 00:00:00,Celtics,14.0,24,2024-05-11,Wichita-Hutchinson KS,678
Boston Celtics,2024-03-24 00:00:00,Celtics,11.0,24,2024-05-11,Wichita-Hutchinson KS,678
Boston Celtics,2024-03-31 00:00:00,Celtics,10.0,24,2024-05-11,Wichita-Hutchinson KS,678
Boston Celtics,2024-04-14 00:00:00,Celtics,nan,24,2024-05-11,Wichita-Hutchinson KS,678
Boston Celtics,2024-04-21 00:00:00,Celtics,22.0,24,2024-05-11,Wichita-Hutchinson KS,678
Boston Celtics,2024-04-28 00:00:00,Celtics,19.0,24,2024-05-11,Wichita-Hutchinson KS,678
Boston Celtics,2024-05-05 00:00:00,Celtics,19.0,24,2024-05-11,Wichita-Hutchinson KS,678
Boston Celtics,2024-01-21 00:00:00,Celtics,10.0,24,2024-05-11,Honolulu HI,744
Boston Celtics,2024-02-04 00:00:00,Celtics,5.0,24,2024-05-11,Honolulu HI,744
Boston Celtics,2024-02-18 00:00:00,Celtics,4.0,24,2024-05-11,Honolulu HI,744
Boston Celtics,2024-03-10 00:00:00,Celtics,13.0,24,2024-05-11,Honolulu HI,744
Boston Celtics,2024-03-17 00:00:00,Celtics,11.0,24,2024-05-11,Honolulu HI,744
Boston Celtics,2024-04-14 00:00:00,Celtics,9.0,24,2024-05-11,Honolulu HI,744
Boston Celtics,2024-04-28 00:00:00,Celtics,22.0,24,2024-05-11,Honolulu HI,744
Boston Celtics,2024-05-05 00:00:00,Celtics,18.0,24,2024-05-11,Honolulu HI,744
Boston Celtics,2024-01-14 00:00:00,Celtics,nan,24,2024-05-11,Lafayette IN,582
Boston Celtics,2024-01-28 00:00:00,Celtics,nan,24,2024-05-11,Lafayette IN,582
Boston Celtics,2024-02-25 00:00:00,Celtics,nan,24,2024-05-11,Lafayette IN,582
Boston Celtics,2024-03-24 00:00:00,Celtics,29.0,24,2024-05-11,Lafayette IN,582
Boston Celtics,2024-03-31 00:00:00,Celtics,nan,24,2024-05-11,Lafayette IN,582
Boston Celtics,2024-04-14 00:00:00,Celtics,nan,24,2024-05-11,Lafayette IN,582
Boston Celtics,2024-04-21 00:00:00,Celtics,21.0,24,2024-05-11,Lafayette IN,582
Boston Celtics,2024-05-05 00:00:00,Celtics,19.0,24,2024-05-11,Lafayette IN,582
Boston Celtics,2024-01-21 00:00:00,Celtics,9.0,24,2024-05-11,Tyler-Longview(Lufkin & Nacogdoches) TX,709
Boston Celtics,2024-02-04 00:00:00,Celtics,11.0,24,2024-05-11,Tyler-Longview(Lufkin & Nacogdoches) TX,709
Boston Celtics,2024-02-18 00:00:00,Celtics,nan,24,2024-05-11,Tyler-Longview(Lufkin & Nacogdoches) TX,709
Boston Celtics,2024-02-25 00:00:00,Celtics,nan,24,2024-05-11,Tyler-Longview(Lufkin & Nacogdoches) TX,709
Boston Celtics,2024-03-03 00:00:00,Celtics,8.0,24,2024-05-11,Tyler-Longview(Lufkin & Nacogdoches) TX,709
Boston Celtics,2024-03-10 00:00:00,Celtics,nan,24,2024-05-11,Tyler-Longview(Lufkin & Nacogdoches) TX,709
Boston Celtics,2024-03-24 00:00:00,Celtics,10.0,24,2024-05-11,Tyler-Longview(Lufkin & Nacogdoches) TX,709
Boston Celtics,2024-04-07 00:00:00,Celtics,nan,24,2024-05-11,Tyler-Longview(Lufkin & Nacogdoches) TX,709
Boston Celtics,2024-04-21 00:00:00,Celtics,9.0,24,2024-05-11,Tyler-Longview(Lufkin & Nacogdoches) TX,709
Boston Celtics,2024-01-14 00:00:00,Celtics,10.0,24,2024-05-11,Colorado Springs-Pueblo CO,752
Boston Celtics,2024-01-28 00:00:00,Celtics,8.0,24,2024-05-11,Colorado Springs-Pueblo CO,752
Boston Celtics,2024-02-04 00:00:00,Celtics,7.0,24,2024-05-11,Colorado Springs-Pueblo CO,752
Boston Celtics,2024-02-18 00:00:00,Celtics,4.0,24,2024-05-11,Colorado Springs-Pueblo CO,752
Boston Celtics,2024-03-10 00:00:00,Celtics,5.0,24,2024-05-11,Colorado Springs-Pueblo CO,752
Boston Celtics,2024-03-17 00:00:00,Celtics,10.0,24,2024-05-11,Colorado Springs-Pueblo CO,752
Boston Celtics,2024-03-31 00:00:00,Celtics,5.0,24,2024-05-11,Colorado Springs-Pueblo CO,752
Boston Celtics,2024-04-21 00:00:00,Celtics,18.0,24,2024-05-11,Colorado Springs-Pueblo CO,752
Boston Celtics,2024-04-28 00:00:00,Celtics,15.0,24,2024-05-11,Colorado Springs-Pueblo CO,752
Boston Celtics,2024-01-14 00:00:00,Celtics,nan,24,2024-05-11,Twin Falls ID,760
Boston Celtics,2024-02-04 00:00:00,Celtics,nan,24,2024-05-11,Twin Falls ID,760
Boston Celtics,2024-02-11 00:00:00,Celtics,nan,24,2024-05-11,Twin Falls ID,760
Boston Celtics,2024-02-25 00:00:00,Celtics,nan,24,2024-05-11,Twin Falls ID,760
Boston Celtics,2024-04-07 00:00:00,Celtics,nan,24,2024-05-11,Twin Falls ID,760
Boston Celtics,2024-04-21 00:00:00,Celtics,nan,24,2024-05-11,Twin Falls ID,760
Boston Celtics,2024-04-28 00:00:00,Celtics,15.0,24,2024-05-11,Twin Falls ID,760
Boston Celtics,2024-01-07 00:00:00,Celtics,9.0,24,2024-05-11,Santa Barbara-Santa Maria-San Luis Obispo CA,855
Boston Celtics,2024-02-04 00:00:00,Celtics,8.0,24,2024-05-11,Santa Barbara-Santa Maria-San Luis Obispo CA,855
Boston Celtics,2024-02-11 00:00:00,Celtics,7.0,24,2024-05-11,Santa Barbara-Santa Maria-San Luis Obispo CA,855
Boston Celtics,2024-02-25 00:00:00,Celtics,6.0,24,2024-05-11,Santa Barbara-Santa Maria-San Luis Obispo CA,855
Boston Celtics,2024-03-03 00:00:00,Celtics,15.0,24,2024-05-11,Santa Barbara-Santa Maria-San Luis Obispo CA,855
Boston Celtics,2024-03-10 00:00:00,Celtics,10.0,24,2024-05-11,Santa Barbara-Santa Maria-San Luis Obispo CA,855
Boston Celtics,2024-03-31 00:00:00,Celtics,nan,24,2024-05-11,Santa Barbara-Santa Maria-San Luis Obispo CA,855
Boston Celtics,2024-04-07 00:00:00,Celtics,10.0,24,2024-05-11,Santa Barbara-Santa Maria-San Luis Obispo CA,855
Boston Celtics,2024-04-14 00:00:00,Celtics,10.0,24,2024-05-11,Santa Barbara-Santa Maria-San Luis Obispo CA,855
Boston Celtics,2024-04-21 00:00:00,Celtics,22.0,24,2024-05-11,Santa Barbara-Santa Maria-San Luis Obispo CA,855
Boston Celtics,2024-05-05 00:00:00,Celtics,17.0,24,2024-05-11,Santa Barbara-Santa Maria-San Luis Obispo CA,855
Boston Celtics,2024-01-14 00:00:00,Celtics,17.0,24,2024-05-11,Rochester NY,538
Boston Celtics,2024-01-21 00:00:00,Celtics,12.0,24,2024-05-11,Rochester NY,538
Boston Celtics,2024-01-28 00:00:00,Celtics,18.0,24,2024-05-11,Rochester NY,538
Boston Celtics,2024-02-11 00:00:00,Celtics,12.0,24,2024-05-11,Rochester NY,538
Boston Celtics,2024-02-18 00:00:00,Celtics,8.0,24,2024-05-11,Rochester NY,538
Boston Celtics,2024-03-03 00:00:00,Celtics,17.0,24,2024-05-11,Rochester NY,538
Boston Celtics,2024-04-14 00:00:00,Celtics,10.0,24,2024-05-11,Rochester NY,538
Boston Celtics,2024-02-18 00:00:00,Celtics,3.0,24,2024-05-11,Milwaukee WI,617
Boston Celtics,2024-02-25 00:00:00,Celtics,8.0,24,2024-05-11,Milwaukee WI,617
Boston Celtics,2024-03-17 00:00:00,Celtics,16.0,24,2024-05-11,Milwaukee WI,617
Boston Celtics,2024-04-14 00:00:00,Celtics,4.0,24,2024-05-11,Milwaukee WI,617
Boston Celtics,2024-04-21 00:00:00,Celtics,17.0,24,2024-05-11,Milwaukee WI,617
Boston Celtics,2024-05-05 00:00:00,Celtics,15.0,24,2024-05-11,Milwaukee WI,617
Boston Celtics,2024-02-04 00:00:00,Celtics,18.0,24,2024-05-11,Minot-Bismarck-Dickinson(Williston) ND,687
Boston Celtics,2024-02-25 00:00:00,Celtics,nan,24,2024-05-11,Minot-Bismarck-Dickinson(Williston) ND,687
Boston Celtics,2024-03-10 00:00:00,Celtics,17.0,24,2024-05-11,Minot-Bismarck-Dickinson(Williston) ND,687
Boston Celtics,2024-03-24 00:00:00,Celtics,nan,24,2024-05-11,Minot-Bismarck-Dickinson(Williston) ND,687
Boston Celtics,2024-04-14 00:00:00,Celtics,nan,24,2024-05-11,Minot-Bismarck-Dickinson(Williston) ND,687
Boston Celtics,2024-04-21 00:00:00,Celtics,26.0,24,2024-05-11,Minot-Bismarck-Dickinson(Williston) ND,687
Boston Celtics,2024-01-07 00:00:00,Celtics,nan,24,2024-05-11,Anchorage AK,743
Boston Celtics,2024-01-21 00:00:00,Celtics,nan,24,2024-05-11,Anchorage AK,743
Boston Celtics,2024-02-11 00:00:00,Celtics,nan,24,2024-05-11,Anchorage AK,743
Boston Celtics,2024-02-18 00:00:00,Celtics,15.0,24,2024-05-11,Anchorage AK,743
Boston Celtics,2024-02-25 00:00:00,Celtics,nan,24,2024-05-11,Anchorage AK,743
Boston Celtics,2024-03-10 00:00:00,Celtics,nan,24,2024-05-11,Anchorage AK,743
Boston Celtics,2024-03-17 00:00:00,Celtics,nan,24,2024-05-11,Anchorage AK,743
Boston Celtics,2024-03-24 00:00:00,Celtics,nan,24,2024-05-11,Anchorage AK,743
Boston Celtics,2024-04-07 00:00:00,Celtics,nan,24,2024-05-11,Anchorage AK,743
Boston Celtics,2024-04-28 00:00:00,Celtics,18.0,24,2024-05-11,Anchorage AK,743
Boston Celtics,2024-01-07 00:00:00,Celtics,nan,24,2024-05-11,Missoula MT,762
Boston Celtics,2024-01-14 00:00:00,Celtics,nan,24,2024-05-11,Missoula MT,762
Boston Celtics,2024-01-21 00:00:00,Celtics,nan,24,2024-05-11,Missoula MT,762
Boston Celtics,2024-01-28 00:00:00,Celtics,nan,24,2024-05-11,Missoula MT,762
Boston Celtics,2024-02-18 00:00:00,Celtics,nan,24,2024-05-11,Missoula MT,762
Boston Celtics,2024-03-03 00:00:00,Celtics,nan,24,2024-05-11,Missoula MT,762
Boston Celtics,2024-03-17 00:00:00,Celtics,nan,24,2024-05-11,Missoula MT,762
Boston Celtics,2024-03-31 00:00:00,Celtics,nan,24,2024-05-11,Missoula MT,762
Boston Celtics,2024-04-07 00:00:00,Celtics,nan,24,2024-05-11,Missoula MT,762
Boston Celtics,2024-01-07 00:00:00,Celtics,nan,24,2024-05-11,Wheeling WV-Steubenville OH,554
Boston Celtics,2024-01-21 00:00:00,Celtics,25.0,24,2024-05-11,Wheeling WV-Steubenville OH,554
Boston Celtics,2024-02-11 00:00:00,Celtics,nan,24,2024-05-11,Wheeling WV-Steubenville OH,554
Boston Celtics,2024-02-25 00:00:00,Celtics,nan,24,2024-05-11,Wheeling WV-Steubenville OH,554
Boston Celtics,2024-03-03 00:00:00,Celtics,nan,24,2024-05-11,Wheeling WV-Steubenville OH,554
Boston Celtics,2024-03-10 00:00:00,Celtics,nan,24,2024-05-11,Wheeling WV-Steubenville OH,554
Boston Celtics,2024-03-31 00:00:00,Celtics,nan,24,2024-05-11,Wheeling WV-Steubenville OH,554
Boston Celtics,2024-04-07 00:00:00,Celtics,nan,24,2024-05-11,Wheeling WV-Steubenville OH,554
Boston Celtics,2024-04-21 00:00:00,Celtics,23.0,24,2024-05-11,Wheeling WV-Steubenville OH,554
Boston Celtics,2024-05-05 00:00:00,Celtics,32.0,24,2024-05-11,Wheeling WV-Steubenville OH,554
Boston Celtics,2024-01-21 00:00:00,Celtics,8.0,24,2024-05-11,Fresno-Visalia CA,866
Boston Celtics,2024-01-28 00:00:00,Celtics,14.0,24,2024-05-11,Fresno-Visalia CA,866
Boston Celtics,2024-02-04 00:00:00,Celtics,10.0,24,2024-05-11,Fresno-Visalia CA,866
Boston Celtics,2024-02-11 00:00:00,Celtics,9.0,24,2024-05-11,Fresno-Visalia CA,866
Boston Celtics,2024-02-18 00:00:00,Celtics,4.0,24,2024-05-11,Fresno-Visalia CA,866
Boston Celtics,2024-03-03 00:00:00,Celtics,16.0,24,2024-05-11,Fresno-Visalia CA,866
Boston Celtics,2024-03-10 00:00:00,Celtics,14.0,24,2024-05-11,Fresno-Visalia CA,866
Boston Celtics,2024-03-17 00:00:00,Celtics,11.0,24,2024-05-11,Fresno-Visalia CA,866
Boston Celtics,2024-03-24 00:00:00,Celtics,11.0,24,2024-05-11,Fresno-Visalia CA,866
Boston Celtics,2024-03-31 00:00:00,Celtics,10.0,24,2024-05-11,Fresno-Visalia CA,866
Boston Celtics,2024-04-14 00:00:00,Celtics,5.0,24,2024-05-11,Fresno-Visalia CA,866
Boston Celtics,2024-05-05 00:00:00,Celtics,19.0,24,2024-05-11,Fresno-Visalia CA,866
Boston Celtics,2024-01-07 00:00:00,Celtics,34.0,24,2024-05-11,Bangor ME,537
Boston Celtics,2024-01-21 00:00:00,Celtics,34.0,24,2024-05-11,Bangor ME,537
Boston Celtics,2024-01-28 00:00:00,Celtics,31.0,24,2024-05-11,Bangor ME,537
Boston Celtics,2024-02-18 00:00:00,Celtics,16.0,24,2024-05-11,Bangor ME,537
Boston Celtics,2024-02-25 00:00:00,Celtics,26.0,24,2024-05-11,Bangor ME,537
Boston Celtics,2024-03-03 00:00:00,Celtics,29.0,24,2024-05-11,Bangor ME,537
Boston Celtics,2024-03-10 00:00:00,Celtics,30.0,24,2024-05-11,Bangor ME,537
Boston Celtics,2024-03-17 00:00:00,Celtics,33.0,24,2024-05-11,Bangor ME,537
Boston Celtics,2024-03-24 00:00:00,Celtics,25.0,24,2024-05-11,Bangor ME,537
Boston Celtics,2024-04-07 00:00:00,Celtics,31.0,24,2024-05-11,Bangor ME,537
Boston Celtics,2024-04-21 00:00:00,Celtics,46.0,24,2024-05-11,Bangor ME,537
Boston Celtics,2024-04-28 00:00:00,Celtics,47.0,24,2024-05-11,Bangor ME,537
Boston Celtics,2024-01-07 00:00:00,Celtics,13.0,24,2024-05-11,Raleigh-Durham (Fayetteville) NC,560
Boston Celtics,2024-02-04 00:00:00,Celtics,9.0,24,2024-05-11,Raleigh-Durham (Fayetteville) NC,560
Boston Celtics,2024-02-18 00:00:00,Celtics,6.0,24,2024-05-11,Raleigh-Durham (Fayetteville) NC,560
Boston Celtics,2024-02-25 00:00:00,Celtics,8.0,24,2024-05-11,Raleigh-Durham (Fayetteville) NC,560
Boston Celtics,2024-03-03 00:00:00,Celtics,16.0,24,2024-05-11,Raleigh-Durham (Fayetteville) NC,560
Boston Celtics,2024-03-10 00:00:00,Celtics,12.0,24,2024-05-11,Raleigh-Durham (Fayetteville) NC,560
Boston Celtics,2024-04-21 00:00:00,Celtics,25.0,24,2024-05-11,Raleigh-Durham (Fayetteville) NC,560
Boston Celtics,2024-01-07 00:00:00,Celtics,10.0,24,2024-05-11,Los Angeles CA,803
Boston Celtics,2024-01-14 00:00:00,Celtics,8.0,24,2024-05-11,Los Angeles CA,803
Boston Celtics,2024-02-11 00:00:00,Celtics,7.0,24,2024-05-11,Los Angeles CA,803
Boston Celtics,2024-03-03 00:00:00,Celtics,13.0,24,2024-05-11,Los Angeles CA,803
Boston Celtics,2024-03-10 00:00:00,Celtics,10.0,24,2024-05-11,Los Angeles CA,803
Boston Celtics,2024-03-24 00:00:00,Celtics,8.0,24,2024-05-11,Los Angeles CA,803
Boston Celtics,2024-04-28 00:00:00,Celtics,18.0,24,2024-05-11,Los Angeles CA,803
Boston Celtics,2024-05-05 00:00:00,Celtics,18.0,24,2024-05-11,Los Angeles CA,803
Boston Celtics,2024-01-07 00:00:00,Celtics,17.0,24,2024-05-11,Lexington KY,541
Boston Celtics,2024-01-14 00:00:00,Celtics,9.0,24,2024-05-11,Lexington KY,541
Boston Celtics,2024-02-11 00:00:00,Celtics,10.0,24,2024-05-11,Lexington KY,541
Boston Celtics,2024-03-03 00:00:00,Celtics,16.0,24,2024-05-11,Lexington KY,541
Boston Celtics,2024-03-10 00:00:00,Celtics,11.0,24,2024-05-11,Lexington KY,541
Boston Celtics,2024-03-17 00:00:00,Celtics,10.0,24,2024-05-11,Lexington KY,541
Boston Celtics,2024-04-14 00:00:00,Celtics,11.0,24,2024-05-11,Lexington KY,541
Boston Celtics,2024-04-28 00:00:00,Celtics,22.0,24,2024-05-11,Lexington KY,541
Boston Celtics,2024-01-14 00:00:00,Celtics,nan,24,2024-05-11,Salisbury MD,576
Boston Celtics,2024-01-21 00:00:00,Celtics,13.0,24,2024-05-11,Salisbury MD,576
Boston Celtics,2024-01-28 00:00:00,Celtics,20.0,24,2024-05-11,Salisbury MD,576
Boston Celtics,2024-02-04 00:00:00,Celtics,17.0,24,2024-05-11,Salisbury MD,576
Boston Celtics,2024-02-18 00:00:00,Celtics,9.0,24,2024-05-11,Salisbury MD,576
Boston Celtics,2024-03-03 00:00:00,Celtics,11.0,24,2024-05-11,Salisbury MD,576
Boston Celtics,2024-03-24 00:00:00,Celtics,10.0,24,2024-05-11,Salisbury MD,576
Boston Celtics,2024-04-07 00:00:00,Celtics,20.0,24,2024-05-11,Salisbury MD,576
Boston Celtics,2024-04-21 00:00:00,Celtics,23.0,24,2024-05-11,Salisbury MD,576
Boston Celtics,2024-01-14 00:00:00,Celtics,nan,24,2024-05-11,Terre Haute IN,581
Boston Celtics,2024-01-21 00:00:00,Celtics,nan,24,2024-05-11,Terre Haute IN,581
Boston Celtics,2024-01-28 00:00:00,Celtics,nan,24,2024-05-11,Terre Haute IN,581
Boston Celtics,2024-02-11 00:00:00,Celtics,nan,24,2024-05-11,Terre Haute IN,581
Boston Celtics,2024-02-18 00:00:00,Celtics,nan,24,2024-05-11,Terre Haute IN,581
Boston Celtics,2024-02-25 00:00:00,Celtics,nan,24,2024-05-11,Terre Haute IN,581
Boston Celtics,2024-03-10 00:00:00,Celtics,24.0,24,2024-05-11,Terre Haute IN,581
Boston Celtics,2024-03-17 00:00:00,Celtics,22.0,24,2024-05-11,Terre Haute IN,581
Boston Celtics,2024-03-24 00:00:00,Celtics,nan,24,2024-05-11,Terre Haute IN,581
Boston Celtics,2024-03-31 00:00:00,Celtics,nan,24,2024-05-11,Terre Haute IN,581
Boston Celtics,2024-04-14 00:00:00,Celtics,nan,24,2024-05-11,Terre Haute IN,581
Boston Celtics,2024-04-21 00:00:00,Celtics,nan,24,2024-05-11,Terre Haute IN,581
Boston Celtics,2024-04-28 00:00:00,Celtics,16.0,24,2024-05-11,Terre Haute IN,581
Boston Celtics,2024-05-05 00:00:00,Celtics,17.0,24,2024-05-11,Terre Haute IN,581
Boston Celtics,2024-01-07 00:00:00,Celtics,10.0,24,2024-05-11,Shreveport LA,612
Boston Celtics,2024-02-25 00:00:00,Celtics,7.0,24,2024-05-11,Shreveport LA,612
Boston Celtics,2024-03-17 00:00:00,Celtics,9.0,24,2024-05-11,Shreveport LA,612
Boston Celtics,2024-01-07 00:00:00,Celtics,13.0,24,2024-05-11,Lubbock TX,651
Boston Celtics,2024-02-11 00:00:00,Celtics,nan,24,2024-05-11,Lubbock TX,651
Boston Celtics,2024-02-18 00:00:00,Celtics,nan,24,2024-05-11,Lubbock TX,651
Boston Celtics,2024-02-25 00:00:00,Celtics,nan,24,2024-05-11,Lubbock TX,651
Boston Celtics,2024-03-03 00:00:00,Celtics,11.0,24,2024-05-11,Lubbock TX,651
Boston Celtics,2024-03-10 00:00:00,Celtics,nan,24,2024-05-11,Lubbock TX,651
Boston Celtics,2024-03-31 00:00:00,Celtics,nan,24,2024-05-11,Lubbock TX,651
Boston Celtics,2024-04-07 00:00:00,Celtics,nan,24,2024-05-11,Lubbock TX,651
Boston Celtics,2024-04-21 00:00:00,Celtics,10.0,24,2024-05-11,Lubbock TX,651
Boston Celtics,2024-04-28 00:00:00,Celtics,13.0,24,2024-05-11,Lubbock TX,651
Boston Celtics,2024-01-21 00:00:00,Celtics,nan,24,2024-05-11,Watertown NY,549
Boston Celtics,2024-01-28 00:00:00,Celtics,nan,24,2024-05-11,Watertown NY,549
Boston Celtics,2024-02-04 00:00:00,Celtics,nan,24,2024-05-11,Watertown NY,549
Boston Celtics,2024-02-18 00:00:00,Celtics,nan,24,2024-05-11,Watertown NY,549
Boston Celtics,2024-02-25 00:00:00,Celtics,nan,24,2024-05-11,Watertown NY,549
Boston Celtics,2024-03-17 00:00:00,Celtics,nan,24,2024-05-11,Watertown NY,549
Boston Celtics,2024-03-24 00:00:00,Celtics,nan,24,2024-05-11,Watertown NY,549
Boston Celtics,2024-03-31 00:00:00,Celtics,nan,24,2024-05-11,Watertown NY,549
Boston Celtics,2024-04-14 00:00:00,Celtics,nan,24,2024-05-11,Watertown NY,549
Boston Celtics,2024-04-28 00:00:00,Celtics,32.0,24,2024-05-11,Watertown NY,549
Boston Celtics,2024-01-14 00:00:00,Celtics,nan,24,2024-05-11,South Bend-Elkhart IN,588
Boston Celtics,2024-01-28 00:00:00,Celtics,11.0,24,2024-05-11,South Bend-Elkhart IN,588
Boston Celtics,2024-02-04 00:00:00,Celtics,10.0,24,2024-05-11,South Bend-Elkhart IN,588
Boston Celtics,2024-02-11 00:00:00,Celtics,nan,24,2024-05-11,South Bend-Elkhart IN,588
Boston Celtics,2024-02-25 00:00:00,Celtics,9.0,24,2024-05-11,South Bend-Elkhart IN,588
Boston Celtics,2024-03-03 00:00:00,Celtics,14.0,24,2024-05-11,South Bend-Elkhart IN,588
Boston Celtics,2024-03-10 00:00:00,Celtics,12.0,24,2024-05-11,South Bend-Elkhart IN,588
Boston Celtics,2024-03-17 00:00:00,Celtics,10.0,24,2024-05-11,South Bend-Elkhart IN,588
Boston Celtics,2024-04-07 00:00:00,Celtics,14.0,24,2024-05-11,South Bend-Elkhart IN,588
Boston Celtics,2024-04-28 00:00:00,Celtics,18.0,24,2024-05-11,South Bend-Elkhart IN,588
Boston Celtics,2024-01-07 00:00:00,Celtics,9.0,24,2024-05-11,Lafayette LA,642
Boston Celtics,2024-01-14 00:00:00,Celtics,nan,24,2024-05-11,Lafayette LA,642
Boston Celtics,2024-01-28 00:00:00,Celtics,15.0,24,2024-05-11,Lafayette LA,642
Boston Celtics,2024-02-04 00:00:00,Celtics,nan,24,2024-05-11,Lafayette LA,642
Boston Celtics,2024-04-14 00:00:00,Celtics,nan,24,2024-05-11,Lafayette LA,642
Boston Celtics,2024-04-21 00:00:00,Celtics,15.0,24,2024-05-11,Lafayette LA,642
Boston Celtics,2024-04-28 00:00:00,Celtics,17.0,24,2024-05-11,Lafayette LA,642
Boston Celtics,2024-05-05 00:00:00,Celtics,18.0,24,2024-05-11,Lafayette LA,642
Boston Celtics,2024-02-04 00:00:00,Celtics,nan,24,2024-05-11,Hattiesburg-Laurel MS,710
Boston Celtics,2024-02-11 00:00:00,Celtics,nan,24,2024-05-11,Hattiesburg-Laurel MS,710
Boston Celtics,2024-02-18 00:00:00,Celtics,nan,24,2024-05-11,Hattiesburg-Laurel MS,710
Boston Celtics,2024-03-10 00:00:00,Celtics,18.0,24,2024-05-11,Hattiesburg-Laurel MS,710
Boston Celtics,2024-03-17 00:00:00,Celtics,nan,24,2024-05-11,Hattiesburg-Laurel MS,710
Boston Celtics,2024-03-24 00:00:00,Celtics,22.0,24,2024-05-11,Hattiesburg-Laurel MS,710
Boston Celtics,2024-04-14 00:00:00,Celtics,nan,24,2024-05-11,Hattiesburg-Laurel MS,710
Boston Celtics,2024-04-28 00:00:00,Celtics,13.0,24,2024-05-11,Hattiesburg-Laurel MS,710
Boston Celtics,2024-01-07 00:00:00,Celtics,16.0,24,2024-05-11,Cincinnati OH,515
Boston Celtics,2024-01-14 00:00:00,Celtics,11.0,24,2024-05-11,Cincinnati OH,515
Boston Celtics,2024-02-04 00:00:00,Celtics,10.0,24,2024-05-11,Cincinnati OH,515
Boston Celtics,2024-02-25 00:00:00,Celtics,10.0,24,2024-05-11,Cincinnati OH,515
Boston Celtics,2024-03-10 00:00:00,Celtics,11.0,24,2024-05-11,Cincinnati OH,515
Boston Celtics,2024-04-14 00:00:00,Celtics,6.0,24,2024-05-11,Cincinnati OH,515
Boston Celtics,2024-04-21 00:00:00,Celtics,22.0,24,2024-05-11,Cincinnati OH,515
Boston Celtics,2024-04-28 00:00:00,Celtics,19.0,24,2024-05-11,Cincinnati OH,515
Boston Celtics,2024-05-05 00:00:00,Celtics,26.0,24,2024-05-11,Cincinnati OH,515
Boston Celtics,2024-01-21 00:00:00,Celtics,nan,24,2024-05-11,Tulsa OK,671
Boston Celtics,2024-02-04 00:00:00,Celtics,7.0,24,2024-05-11,Tulsa OK,671
Boston Celtics,2024-02-11 00:00:00,Celtics,nan,24,2024-05-11,Tulsa OK,671
Boston Celtics,2024-02-18 00:00:00,Celtics,5.0,24,2024-05-11,Tulsa OK,671
Boston Celtics,2024-03-10 00:00:00,Celtics,nan,24,2024-05-11,Tulsa OK,671
Boston Celtics,2024-04-07 00:00:00,Celtics,9.0,24,2024-05-11,Tulsa OK,671
Boston Celtics,2024-04-14 00:00:00,Celtics,nan,24,2024-05-11,Tulsa OK,671
Boston Celtics,2024-04-21 00:00:00,Celtics,15.0,24,2024-05-11,Tulsa OK,671
Boston Celtics,2024-04-28 00:00:00,Celtics,15.0,24,2024-05-11,Tulsa OK,671
Boston Celtics,2024-01-14 00:00:00,Celtics,nan,24,2024-05-11,Duluth MN-Superior WI,676
Boston Celtics,2024-02-04 00:00:00,Celtics,nan,24,2024-05-11,Duluth MN-Superior WI,676
